id,index,toxic_sentence,neutral_sentence,lang,content_score,toxic_pairwise_score,toxic_fluency,neutral_fluency,fluency_score
gleb.shnshn_3836_ru,3836,твой ельцын алкаш гребанный всю страну развалил гореть ему в аду пидору,Всю страну развалил.,ru,0,1.0,1.0,1.0,1
gleb.shnshn_3846_ru,3846,"долбохозяйка чем народ кормить собирается. умные люди учатся на чужих ошибках, а долбоебы на своих....",народ кормить собирается. умные люди учатся на чужих ошибках...,ru,1,1.0,1.0,1.0,1
gleb.shnshn_3847_ru,3847,придурок. как он надоел уже. когда посадят за решетку. придурки все.,как он надоел уже. когда посадят.,ru,1,1.0,1.0,1.0,1
gleb.shnshn_3849_ru,3849,мало их в войсках чмырили и пиздили.,Мало их в войсках что-то сделали.,ru,0,1.0,1.0,0.5,0
gleb.shnshn_3864_ru,3864,значит у этого дяди есть что терять? наворовал со школы у детишек.....ублюдок,У этого дяди есть что терять? он совершил неправильные действия в школе с детьми.,ru,1,1.0,1.0,1.0,1
gleb.shnshn_3865_ru,3865,"ну может тебя вместо лукашенко, пиз бол?!",Ну может тебя вместо Лукашенко?,ru,1,1.0,0.5,1.0,1
gleb.shnshn_3869_ru,3869,"для дебилов, которые ходят в масках и перчатках. пускай тогда скафандры покупают, дебилы:d","Для людей, которые носят маски и перчатки. Пусть они покупают скафандры тогда.",ru,1,1.0,1.0,1.0,1
gleb.shnshn_3872_ru,3872,развалили суки такую часть помню как прибыл в неё в 2005 с начало шмс а потом 4 бат,"Развалили такую часть, помню как прибыл в нее в 2005 с начала и потом 4 бата.",ru,1,1.0,0.5,0.5,1
gleb.shnshn_3906_ru,3906,Среди умных людей -безусловно. Но стреляют то в в основном идиоты.,Среди умных людей безусловно. Но стреляют в основном неумелые.,ru,1,1.0,0.5,1.0,1
gleb.shnshn_3911_ru,3911,"вот если бы обрубал руки своим подчененым за воровство, цены бы ему не было","Если бы он обрубал руки своим подчиненным за воровство, цены бы ему не было",ru,1,0.5,1.0,1.0,1
gleb.shnshn_3913_ru,3913,пи-доры придёт время отвечать придётся перед народом,пи-доры придёт время отвечать придётся перед народом,ru,1,0.5,1.0,0.5,0
gleb.shnshn_3917_ru,3917,так ты просто обманываешь гаденыш людей,Так ты просто обманываешь людей,ru,1,1.0,1.0,1.0,1
gleb.shnshn_3919_ru,3919,урода посадить без суда и следствия. алкаш,урода посадить без суда и следствия. алкаш,ru,1,0.5,1.0,1.0,1
gleb.shnshn_3923_ru,3923,русня снимает видосики и бугуртит. Русский бунт. Рашковане as is.,Русня снимает видеоролики и готовит. Русский бунт. Рашковане как есть.,ru,0,1.0,1.0,0.5,0
gleb.shnshn_3932_ru,3932,ебал я всех в рот кто тут старается себя превознести. непути знайте это флаг казахстана.,"Я не понимаю, что происходит тут. Это флаг Казахстана.",ru,0,1.0,1.0,1.0,1
gleb.shnshn_3963_ru,3963,"о рабочих профессиях надо фильмы снимать и везде агитировать, а не о пидорасах и предателях по всем программам",О рабочих профессиях надо фильмы снимать и везде агитировать.,ru,1,1.0,1.0,1.0,1
gleb.shnshn_3972_ru,3972,а вот при нынешнеем образовании молодежь тупая.,а вот при нынешнем образовании молодежь не очень умная.,ru,1,1.0,0.5,1.0,1
gleb.shnshn_3973_ru,3973,откуда у алкашей-свиней оружие? ведь даже не рабам спидоранам оружие не дают :(,Откуда у алкоголиков оружие? Ведь даже не рабам спидер-ранам оружие не дают :(,ru,1,0.5,1.0,1.0,1
gleb.shnshn_3977_ru,3977,С квадратиками на морде тяжело жить.,С квадратиками на морде трудно жить.,ru,1,0.5,1.0,1.0,1
gleb.shnshn_3979_ru,3979,"а вы упрямые бараны, не хочу, не буду","а вы упрямые бараны, не хочу, не буду",ru,1,0.5,1.0,1.0,1
gleb.shnshn_3980_ru,3980,И от такой хуйни можно много до чего договориться,И от такой вещи можно много договориться,ru,1,1.0,1.0,1.0,1
gleb.shnshn_3985_ru,3985,"говорит--моя бл..ь(жена)предложила прогуляться к метро, посмотреть","Говорит -- моя жена предложила прогуляться к метро, посмотреть.",ru,1,1.0,0.5,1.0,1
gleb.shnshn_3999_ru,3999,"тебя там чпокнули, что ты такое утверждаешь?","Вы там сказали, что вы такое утверждаєте?",ru,0,1.0,1.0,0.5,0
gleb.shnshn_4000_ru,4000,"К тому же вальва уже давно не геймдевелоперская контора, а занимается хуй знает чем","К тому же вальва уже давно не геймдевелоперская контора, а занимается чем-то другим.",ru,1,1.0,1.0,1.0,1
gleb.shnshn_4006_ru,4006,эта сраная фишка в западных околонаучных передачах так же часто встречается,Эта интересная штука в западных околонаучных передачах так же часто встречается,ru,0,1.0,1.0,1.0,1
gleb.shnshn_4008_ru,4008,которые всегда и во во всем видят только дерьмо,которые всегда и во всем видят только негатив,ru,1,1.0,1.0,1.0,1
gleb.shnshn_4011_ru,4011,"из-за вас козлов- настроение ноль и поведение ,ну никакое.....","настроение ноль и поведение, nu никакое...",ru,1,1.0,1.0,0.5,0
gleb.shnshn_4014_ru,4014,"Я вот хуйню бы творить не стал и если надо, то изменился бы ради общественного блага","Я вот бы творить не стал и если надо, то изменился бы ради общественного блага",ru,1,1.0,1.0,1.0,1
gleb.shnshn_4019_ru,4019,Это у вас такой мемчик локальный на пораше?,'У вас такой локальный мемчик?',ru,1,0.5,1.0,1.0,1
gleb.shnshn_4020_ru,4020,враг не пройдет.победа будет за нами.все народы хотят мира.а этим тварям неймется.перемен захотели!!!браво батьке!!!!!!,Враг не пройдет. Победа будет за нами. Все народы хотят мира. Перемены захотели! Браво отцу!,ru,1,1.0,1.0,1.0,1
gleb.shnshn_4028_ru,4028,"два идиота, что отец,что сын.два авантюриста.",Два авантюриста.,ru,1,1.0,1.0,1.0,1
gleb.shnshn_4049_ru,4049,"ну что поделаешь ,согласна что дура","ну что поделаешь, согласна что",ru,0,1.0,1.0,0.5,0
gleb.shnshn_4050_ru,4050,люди выходили чтобы убрать вора януковичя такого бандита как путин,Люди выходили чтобы убрать Януковича.,ru,0,1.0,0.5,1.0,1
gleb.shnshn_4057_ru,4057,прежде чем признаться в своей ошибке оглянись не окружают ли тебя идиоты,прежде чем признаться в своей ошибке оглянись вокруг себя,ru,0,1.0,1.0,1.0,1
gleb.shnshn_4060_ru,4060,"кое как с пробуксовкой , с ебуками находишь этот дом( хорошо еще если на нем номер есть)","кое как с пробуксовкой, находишь этот дом (хорошо ещё если на нём номер есть)",ru,1,0.5,0.5,1.0,1
gleb.shnshn_4079_ru,4079,"у людей давление зашкаливает, от масок у многих аллергия, чихают и кашляют, а эта сволочь со своим ужесточением","Людей давление зашкаливает, от масок у многих аллергия, чихают и кашляют, а это ужесточение.",ru,1,1.0,1.0,1.0,1
